Bin	Sequences	Proportion	Patterns	Percent Full
truncated_snapback_selfprime	9876.0	0.9876	10704	0.9366140137707575%
other	115.0	0.0115	126	2.1739130434782608%
payload_only	9.0	0.0009	5	0.0%
Totals	10000.0	1.0	10835


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_snapback_selfprime	9876.0	0.9876	10704	0.009366140137707575
Subclassification	Sequence Count	Repeats	Proportion of truncated_snapback_selfprime	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) Payload[1385-2865](-) Payload[1348-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2758-2865](-) Payload[580-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[3-106](+) Payload[3-2505](-) ITR-FLIP[1-165](+) Payload[2-998](+) Payload[2-909](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[154-2865](-) Payload[246-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	True	False	False	P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[2784-2865](-) Payload[2780-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	False	False	False	P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[246-2865](-) Payload[154-2865](+) ITR-FLIP[1-165](+) Payload[782-2865](-) Payload[796-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	True	False	False	P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[2-998](+) Payload[2-914](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[2-950](+) Payload[2-971](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[564-2865](-) Payload[672-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[2-40](+) Payload[2-40](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1932-2865](-) Payload[1951-2865](+) ITR-FLIP[1-165](+) Payload[2-1043](+) Payload[2-1073](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[2-254](+) Payload[2-192](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-234](+) Payload[3-246](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-392](+) Payload[2-194](-) ITR-FLIP[1-165](+) Payload[2-606](+) Payload[2-596](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	False	False	False	P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[2-238](+) Payload[2-218](-) ITR-FLIP[1-165](+) Payload[2786-2865](-) Payload[2777-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[2-1305](+) Payload[2-1307](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-198](+) Payload[2-198](-) ITR-FLIP[1-165](+) Payload[669-2865](-) Payload[564-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	True	False	False	P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[3-165](+) Payload[1652-2865](-) Payload[1642-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[702-2865](-) Payload[411-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1849-2865](-) Payload[1868-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1085-2865](-) Payload[1010-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-455](+) Payload[3-312](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-729](+) Payload[3-624](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2472-2865](-) Payload[2491-2865](+) ITR-FLIP[4-165](+) Payload[2791-2865](-) Payload[2741-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2594-2865](-) Payload[2494-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[244-2865](-) Payload[242-2865](+) ITR-FLIP[1-165](+) Payload[666-2865](-) Payload[660-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-211](+) Payload[2-217](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-523](+) Payload[2-538](-) ITR-FLIP[1-165](+) Payload[7-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) Payload[2-1122](+) Payload[2-1114](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-156](+) Payload[2-198](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[804-2865](-) Payload[1318-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-251](+) Payload[3-268](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[245-2865](-) Payload[377-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1042-2865](-) Payload[1021-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	True	False	False	P P I P P I	Payload[991-2865](-) Payload[990-2865](+) ITR-FLIP[1-165](+) Payload[660-2865](-) Payload[564-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[991-2865](-) Payload[957-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[891-2865](-) Payload[865-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-238](+) Payload[2-218](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-315](+) Payload[3-315](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1106](+) Payload[2-1105](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[991-2865](-) Payload[957-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[45-2865](-) Payload[9-2865](+) ITR-FLIP[1-165](+) Payload[4-353](+) Payload[3-369](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	True	False	False	P P I P P I	Payload[990-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[3-118](+) Payload[3-125](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[990-2865](-) Payload[971-2865](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-156](+) Payload[2-198](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	False	False	False	P P I P P I	Payload[985-2865](-) Payload[1002-2865](+) ITR-FLIP[1-165](+) Payload[1472-2865](-) Payload[1453-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[984-2865](-) Payload[984-2865](+) ITR-FLIP[1-165](+) Payload[2215-2865](-) Payload[2261-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2537-2865](-) Payload[2626-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	True	False	False	P P I P P I	Payload[982-2865](-) Payload[998-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-156](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	True	False	False	P P I P P I	Payload[982-2865](-) Payload[858-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1038-2865](-) Payload[1050-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[982-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[779-2865](-) Payload[829-2865](+) ITR-FLIP[1-165](+) Payload[674-2865](-) Payload[564-2865](+) ITR-FLIP[1-165](+) Payload[1038-2865](-) Payload[1050-2865](+) ITR-FLIP[1-165](+) Payload[1554-2865](-) Payload[2777-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[982-2865](-) Payload[1001-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[9-2865](-) Payload[9-2865](+) ITR-FLIP[1-165](+) Payload[198-2865](-) Payload[244-2865](+) ITR-FLIP[1-165](+) Payload[2173-2865](-) Payload[2183-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	False	False	False	P P I P P I	Payload[976-2865](-) Payload[995-2865](+) ITR-FLIP[1-165](+) Payload[2-156](+) Payload[2-198](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.0001012555690562981	non_linear	False	False	False	P P I P P I	Payload[976-2865](-) Payload[963-2865](+) ITR-FLIP[1-165](+) Payload[170-2865](-) Payload[170-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[976-2865](-) Payload[963-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-392](+) Payload[2-392](-) ITR-FLIP[1-165](+) ITR-FLIP[1-164](+) Payload[2829-2865](-) Payload[2825-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	False	False	False	P P I P P I P P I P P I	Payload[976-2865](-) Payload[1023-2865](+) ITR-FLIP[1-165](+) Payload[2800-2865](-) Payload[2812-2865](+) ITR-FLIP[1-165](+) Payload[706-2865](-) Payload[699-2865](+) ITR-FLIP[1-165](+) Payload[2782-2865](-) Payload[2782-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[974-2865](-) Payload[1004-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-625](+) Payload[3-731](-) ITR-FLIP[1-165](+) Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-392](+) Payload[2-392](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[973-2865](-) Payload[999-2865](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-609](+) Payload[2-617](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[973-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1693-2865](-) Payload[1670-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-2614](+) Payload[2-2612](-) ITR-FLIP[1-165](+) Payload[5-232](+) Payload[3-317](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[973-2865](-) Payload[1002-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-455](+) Payload[3-312](-) ITR-FLIP[1-165](+) Payload[1793-2865](-) Payload[1785-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1244](+) Payload[5-1244](-) ITR-FLIP[1-165](+) Payload[2-394](+) Payload[2-394](-) ITR-FLIP[1-165](+) Payload[3-211](+) Payload[3-295](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[973-2865](-) Payload[1002-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2241-2865](-) Payload[2229-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1042-2865](-) Payload[1021-2865](+) ITR-FLIP[3-165](+) Payload[3-155](+) Payload[3-139](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[675-2865](-) Payload[566-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[971-2865](-) Payload[2099-2865](+) ITR-FLIP[1-165](+) Payload[3-297](+) Payload[3-280](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-375](+) Payload[4-353](-) ITR-FLIP[1-165](+) Payload[1003-2865](-) Payload[971-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-163](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[971-2865](-) Payload[2099-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-479](+) Payload[2-504](-) ITR-FLIP[1-165](+) Payload[245-2865](-) Payload[377-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[971-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) Payload[2721-2865](-) Payload[2010-2865](+) ITR-FLIP[1-165](+) Payload[2050-2865](-) Payload[2355-2865](+) ITR-FLIP[1-165](+) Payload[1670-2865](-) Payload[1693-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I	Payload[971-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) Payload[2-97](+) Payload[2-97](-) ITR-FLIP[1-165](+) Payload[1291-2865](-) Payload[1291-2865](+) ITR-FLIP[1-165](+) Payload[2-47](+) Payload[2-104](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[971-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) Payload[1042-2865](-) Payload[1021-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-162](+) Payload[564-2865](-) Payload[672-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1528-2865](-) Payload[1530-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1348-2865](-) Payload[1385-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[971-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[674-2865](-) Payload[564-2865](+) ITR-FLIP[1-165](+) Payload[1552-2865](-) Payload[1563-2865](+) ITR-FLIP[1-165](+) Payload[2168-2865](-) Payload[1219-2865](+) ITR-FLIP[4-162](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[971-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2195-2865](-) Payload[2217-2861](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-2203](+) Payload[2-2214](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-315](+) Payload[3-315](-) ITR-FLIP[1-165](+) Payload[2692-2865](-) Payload[2677-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[971-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1271](+) Payload[2-1271](-) ITR-FLIP[1-165](+) Payload[242-2865](-) Payload[244-2865](+) ITR-FLIP[1-165](+) Payload[245-2865](-) Payload[95-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1111](+) Payload[5-1122](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[971-2865](-) Payload[1003-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1864-2865](-) Payload[1864-2865](+) ITR-FLIP[1-165](+) Payload[3-277](+) Payload[3-479](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[970-2865](-) Payload[981-2865](+) ITR-FLIP[1-165](+) Payload[1422-2865](-) Payload[1417-2865](+) ITR-FLIP[1-165](+) Payload[8-882](+) Payload[2-888](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1442-2865](-) Payload[1395-2865](+) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-156](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I	Payload[970-2865](-) Payload[973-2865](+) ITR-FLIP[1-165](+) Payload[3-101](+) Payload[3-99](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.0001012555690562981	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[970-2865](-) Payload[1301-2865](+) ITR-FLIP[1-165](+) Payload[170-2865](-) Payload[170-2865](+) ITR-FLIP[1-165](+) Payload[1385-2865](-) Payload[1348-2863](+) ITR-FLIP[1-165](+) Payload[1021-2865](-) Payload[1042-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[3-165](+) Payload[2-1222](+) Payload[2-1275](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1970-2865](-) Payload[1703-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
