Bin	Sequences	Proportion	Patterns	Percent Full
itr_only	10000.0	1.0	286	0.0%
Totals	10000.0	1.0	286


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
itr_only	10000.0	1.0	286	0.0
Subclassification	Sequence Count	Repeats	Proportion of itr_only	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
itr_only	4.5	0	0.00045	itr_only	False	False	False	I	ITR-FLIP[1-144](-)
itr_only	4.0	0	0.0004	itr_only	False	False	False	I	ITR-FLIP[6-145](-)
itr_only	4.0	0	0.0004	itr_only	True	False	False	I	ITR-FLIP[1-140](-) ITR-FLIP[1-145](-)
itr_only	4.0	0	0.0004	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-146](-)
itr_only	4.0	0	0.0004	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	3.5	0	0.00035	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	3.5	0	0.00035	itr_only	True	False	False	I	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-)
itr_only	3.5	0	0.00035	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	3.5	0	0.00035	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[1-145](-)
itr_only	3.0	0	0.0003	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[2-145](-)
itr_only	3.0	0	0.0003	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-141](-)
itr_only	3.0	0	0.0003	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[4-145](-)
itr_only	3.0	0	0.0003	itr_only	True	False	False	I	ITR-FLIP[1-141](-) ITR-FLIP[1-145](-)
itr_only	3.0	0	0.0003	itr_only	False	False	False	I	ITR-FLIP[1-141](-)
itr_only	3.0	0	0.0003	itr_only	False	False	False	I	ITR-FLIP[1-147](-)
itr_only	3.0	0	0.0003	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	3.0	0	0.0003	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-)
itr_only	3.0	0	0.0003	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	2.5	0	0.00025	itr_only	False	False	False	I	ITR-FLIP[3-145](-)
itr_only	2.5	0	0.00025	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	2.5	0	0.00025	itr_only	False	False	False	I	ITR-FLIP[3-145](-)
itr_only	2.5	0	0.00025	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	2.5	0	0.00025	itr_only	False	False	False	I	ITR-FLIP[2-144](+)
itr_only	2.5	0	0.00025	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	2.5	0	0.00025	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	2.5	0	0.00025	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[2-145](-)
itr_only	2.5	0	0.00025	itr_only	True	False	False	I	ITR-FLIP[3-145](+) ITR-FLIP[1-145](+)
itr_only	2.5	0	0.00025	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	2.5	0	0.00025	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-145](-)
itr_only	2.5	0	0.00025	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-143](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[3-142](-) ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[2-144](-) ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-140](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-144](-) ITR-FLIP[4-145](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-144](-) ITR-FLIP[1-143](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[1-144](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[1-143](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[1-138](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[3-145](+)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[1-148](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-144](+)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[1-143](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[4-145](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[2-142](+)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[4-145](+) ITR-FLIP[1-145](+)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[2-143](+) ITR-FLIP[1-145](+)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-148](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-147](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[2-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-143](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-143](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[7-145](-) ITR-FLIP[5-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[7-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[7-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[7-143](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[6-145](-) ITR-FLIP[2-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[6-142](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[6-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[5-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[5-144](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[5-144](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[5-143](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[4-145](-) ITR-FLIP[3-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[4-145](-) ITR-FLIP[1-144](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[4-144](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[4-144](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[5-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[2-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-147](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[3-144](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[3-143](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[3-143](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-144](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-143](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-142](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[2-144](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-143](-) ITR-FLIP[5-146](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-143](-) ITR-FLIP[1-146](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[2-143](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[2-142](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[8-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-143](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-142](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-144](-) ITR-FLIP[3-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[6-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[2-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[2-144](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[7-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[5-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[2-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[1-144](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-141](-) ITR-FLIP[4-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-139](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-146](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[5-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[5-145](+)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[2-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[5-145](+) ITR-FLIP[1-145](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[4-145](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[3-145](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-143](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-142](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-144](+) ITR-FLIP[2-145](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-149](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-147](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-144](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-143](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[4-145](+) ITR-FLIP[3-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-134](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[5-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[4-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[6-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[5-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-144](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-143](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-147](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-146](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[5-149](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[4-144](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-142](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-151](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-146](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-148](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[4-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-144](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-146](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-143](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-149](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-146](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[6-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-146](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[5-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[2-145](+)
