Bin	Sequences	Proportion	Patterns	Percent Full
payload_only	9982.0	0.9981001899810019	336	99.34381887397315%
untileable_sequences	12.0	0.0011998800119988001	0	0.0%
doubled_payload	7.0	0.0006999300069993001	8	14.285714285714285%
Totals	10001.0	1.0	344


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
payload_only	9982.0	0.9981	336	0.9934381887397316
Subclassification	Sequence Count	Repeats	Proportion of payload_only	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
payload_only	8.5	0	0.0008515327589661391	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	8.0	0	0.0008014425966740132	forward_linear	False	False	True	P	Payload[5-2862](+)
payload_only	8.0	0	0.0008014425966740132	forward_linear	False	False	True	P	Payload[5-2861](+)
payload_only	8.0	0	0.0008014425966740132	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	8.0	0	0.0008014425966740132	reverse_linear	False	False	True	P	Payload[1-2862](-)
payload_only	7.5	0	0.0007513524343818874	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	7.5	0	0.0007513524343818874	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	7.5	0	0.0007513524343818874	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	7.5	0	0.0007513524343818874	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	7.0	0	0.0007012622720897616	forward_linear	False	False	True	P	Payload[7-2865](+)
payload_only	7.0	0	0.0007012622720897616	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	7.0	0	0.0007012622720897616	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	6.0	0	0.0006010819475055099	forward_linear	False	False	True	P	Payload[4-2860](+)
payload_only	6.0	0	0.0006010819475055099	forward_linear	False	False	True	P	Payload[3-2862](+)
payload_only	5.5	0	0.0005509917852133841	reverse_linear	False	False	True	P	Payload[2-2864](-)
payload_only	5.5	0	0.0005509917852133841	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	5.5	0	0.0005509917852133841	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	5.5	0	0.0005509917852133841	reverse_linear	False	False	True	P	Payload[1-2863](-)
payload_only	5.0	0	0.0005009016229212583	forward_linear	False	False	False	P	Payload[9-2865](+)
payload_only	5.0	0	0.0005009016229212583	forward_linear	False	False	True	P	Payload[3-2864](+)
payload_only	5.0	0	0.0005009016229212583	forward_linear	False	False	True	P	Payload[3-2860](+)
payload_only	5.0	0	0.0005009016229212583	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	5.0	0	0.0005009016229212583	forward_linear	False	False	True	P	Payload[1-2862](+)
payload_only	4.0	0	0.0004007212983370066	forward_linear	False	False	True	P	Payload[4-2861](+)
payload_only	4.0	0	0.0004007212983370066	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	4.0	0	0.0004007212983370066	reverse_linear	False	False	True	P	Payload[1-2861](-)
payload_only	3.5	0	0.0003506311360448808	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	3.5	0	0.0003506311360448808	forward_linear	False	False	True	P	Payload[1-2861](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	True	P	Payload[3-2861](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	False	P	Payload[3-2858](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	True	P	Payload[2-2862](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	True	P	Payload[2-2861](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	True	P	Payload[2-2860](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	False	P	Payload[10-2865](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	False	P	Payload[1-2856](+)
payload_only	3.0	0	0.00030054097375275494	reverse_linear	False	False	True	P	Payload[3-2864](-)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	3.0	0	0.00030054097375275494	forward_linear	False	False	True	P	Payload[1-2860](+)
payload_only	2.5	0	0.00025045081146062915	forward_linear	False	False	True	P	Payload[4-2864](+)
payload_only	2.5	0	0.00025045081146062915	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	False	P	Payload[9-2863](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	False	P	Payload[8-2865](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	True	P	Payload[7-2864](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	False	P	Payload[5-2857](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	True	P	Payload[2-2859](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	False	P	Payload[12-2865](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	False	P	Payload[1-2855](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	False	P	Payload[1-2854](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	True	P	Payload[6-2865](+)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	2.0	0	0.0002003606491685033	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	2.0	0	0.0002003606491685033	forward_linear	False	False	True	P	Payload[1-2859](+)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	1.5	0	0.00015027048687637747	reverse_linear	False	False	True	P	Payload[4-2864](-)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	1.5	0	0.00015027048687637747	reverse_linear	False	False	True	P	Payload[4-2864](-)
payload_only	1.5	0	0.00015027048687637747	reverse_linear	False	False	True	P	Payload[4-2864](-)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	1.5	0	0.00015027048687637747	reverse_linear	False	False	True	P	Payload[4-2864](-)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[5-2860](+)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.5	0	0.00015027048687637747	reverse_linear	False	False	True	P	Payload[3-2862](-)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[7-2865](+)
payload_only	1.5	0	0.00015027048687637747	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	1.5	0	0.00015027048687637747	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.5	0	0.00015027048687637747	reverse_linear	False	False	True	P	Payload[1-2859](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[8-2859](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[6-2864](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[6-2863](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[5-2860](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[5-2859](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[5-2858](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[5-2852](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[4-2858](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[4-2857](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[4-2856](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[2-2858](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[2-2855](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[12-2863](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[1-2853](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[1-2850](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[1-2843](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[4-2863](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[4-2863](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[4-2863](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[2-2863](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[10-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[6-2865](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[5-2863](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[4-2863](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[4-2862](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2863](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2863](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2862](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2861](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2861](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2860](-)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2860](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2859](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.0	0	0.00010018032458425165	reverse_linear	False	False	False	P	Payload[1-2858](-)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	1.0	0	0.00010018032458425165	forward_linear	False	False	False	P	Payload[1-2857](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2862](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[6-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[5-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[6-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[4-2864](-)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[4-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[4-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[7-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[5-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2864](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2863](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2862](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[7-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2863](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2860](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[2-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2864](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2862](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	False	P	Payload[8-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[7-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[7-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2863](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[5-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2862](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2861](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[4-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[4-2859](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2863](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2860](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[2-2863](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2862](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[2-2861](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2860](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2864](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2863](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[5-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[4-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2861](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2863](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2863](-)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[4-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	False	P	Payload[4-2858](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2863](+)
