Bin	Sequences	Proportion	Patterns	Percent Full
truncated_sp_IPP	9918.5	0.9910571542765787	9468	0.2823007511216414%
untileable_sequences	45.0	0.0044964028776978415	0	0.0%
truncated_right	36.5	0.003647082334132694	41	0.0%
other	8.0	0.0007993605115907274	8	0.0%
Totals	10008.0	0.9999999999999999	9517


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_sp_IPP	9918.5	0.99106	9468	0.0028230075112164136
Subclassification	Sequence Count	Repeats	Proportion of truncated_sp_IPP	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_sp_IPP	15.0	0	0.0015123254524373646	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[9-2865](-) Payload[45-2865](+)
truncated_sp_IPP	15.0	0	0.0015123254524373646	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-392](+) Payload[2-392](-)
truncated_sp_IPP	14.0	0	0.0014115037556082068	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[158-2865](-) Payload[247-2865](+)
truncated_sp_IPP	13.0	0	0.0013106820587790492	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-635](+) Payload[3-727](-)
truncated_sp_IPP	13.0	0	0.0013106820587790492	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[1042-2865](-) Payload[1021-2865](+)
truncated_sp_IPP	12.0	0	0.0012098603619498916	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-315](+) Payload[3-315](-)
truncated_sp_IPP	12.0	0	0.0012098603619498916	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[158-2865](-) Payload[247-2865](+)
truncated_sp_IPP	12.0	0	0.0012098603619498916	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[377-2865](-) Payload[245-2865](+)
truncated_sp_IPP	11.0	0	0.001109038665120734	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-455](+) Payload[3-312](-)
truncated_sp_IPP	11.0	0	0.001109038665120734	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[245-2865](-) Payload[377-2865](+)
truncated_sp_IPP	11.0	0	0.001109038665120734	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-159](+) Payload[2-159](-)
truncated_sp_IPP	10.0	0	0.0010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[672-2865](+)
truncated_sp_IPP	10.0	0	0.0010082169682915764	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-312](+) Payload[3-455](-)
truncated_sp_IPP	10.0	0	0.0010082169682915764	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-159](+) Payload[2-159](-)
truncated_sp_IPP	9.0	0	0.0009073952714624187	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[954-2865](-) Payload[954-2865](+)
truncated_sp_IPP	9.0	0	0.0009073952714624187	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[672-2865](-) Payload[564-2865](+)
truncated_sp_IPP	9.0	0	0.0009073952714624187	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[45-2865](-) Payload[9-2865](+)
truncated_sp_IPP	9.0	0	0.0009073952714624187	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-1111](+) Payload[2-1122](-)
truncated_sp_IPP	9.0	0	0.0009073952714624187	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[1385-2865](-) Payload[1348-2865](+)
truncated_sp_IPP	9.0	0	0.0009073952714624187	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-392](+) Payload[2-392](-)
truncated_sp_IPP	8.0	0	0.0008065735746332611	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-244](+) Payload[4-244](-)
truncated_sp_IPP	8.0	0	0.0008065735746332611	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-231](+) Payload[3-321](-)
truncated_sp_IPP	8.0	0	0.0008065735746332611	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-1122](+) Payload[2-1111](-)
truncated_sp_IPP	8.0	0	0.0008065735746332611	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[675-2865](-) Payload[564-2865](+)
truncated_sp_IPP	8.0	0	0.0008065735746332611	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-635](+) Payload[3-727](-)
truncated_sp_IPP	8.0	0	0.0008065735746332611	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-231](+) Payload[3-321](-)
truncated_sp_IPP	8.0	0	0.0008065735746332611	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1385-2865](-) Payload[1348-2865](+)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[330-2865](-) Payload[306-2865](+)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-353](+) Payload[3-369](-)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-198](+) Payload[2-156](-)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[1021-2865](-) Payload[1042-2865](+)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-79](+) Payload[3-64](-)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-455](+) Payload[3-312](-)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-1122](+) Payload[2-1111](-)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1042-2865](-) Payload[1021-2865](+)
truncated_sp_IPP	7.0	0	0.0007057518778041034	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1021-2865](-) Payload[1042-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[675-2865](-) Payload[564-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[669-2865](-) Payload[564-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[669-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[5-244](+) Payload[3-244](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-244](+) Payload[3-244](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-79](+) Payload[3-64](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-730](+) Payload[3-624](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-369](+) Payload[3-353](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-312](+) Payload[3-441](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2595-2865](-) Payload[2618-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[246-2865](-) Payload[154-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2370-2865](-) Payload[876-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-156](+) Payload[2-198](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[954-2865](-) Payload[954-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[669-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-89](+) Payload[3-89](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-369](+) Payload[3-353](-)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[245-2865](-) Payload[377-2865](+)
truncated_sp_IPP	6.0	0	0.0006049301809749458	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-1111](+) Payload[2-1122](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[2-145](-) Payload[247-2865](-) Payload[158-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[671-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[306-2865](-) Payload[330-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-89](+) Payload[3-89](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-731](+) Payload[3-625](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-64](+) Payload[3-79](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-441](+) Payload[3-312](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-106](+) Payload[3-98](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-194](+) Payload[2-392](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-192](+) Payload[2-254](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[1051-2865](-) Payload[1025-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[9-2865](-) Payload[9-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[9-2865](-) Payload[45-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[671-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[4-244](+) Payload[3-244](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-99](+) Payload[3-99](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-725](+) Payload[3-617](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-441](+) Payload[3-312](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-315](+) Payload[3-315](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2788-2865](-) Payload[2776-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2644-2865](-) Payload[2636-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2484-2865](-) Payload[2472-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-254](+) Payload[2-192](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-198](+) Payload[2-156](-)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1720-2865](-) Payload[1677-2865](+)
truncated_sp_IPP	5.0	0	0.0005041084841457882	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1348-2865](-) Payload[1385-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[691-2865](-) Payload[691-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[674-2865](-) Payload[564-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-99](+) Payload[3-99](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-98](+) Payload[3-106](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-625](+) Payload[3-731](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-384](+) Payload[3-361](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-244](+) Payload[5-244](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-232](+) Payload[3-314](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2672-2865](-) Payload[2652-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2198-2865](-) Payload[2210-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-392](+) Payload[2-194](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-254](+) Payload[2-192](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[2-196](+) Payload[2-153](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[154-2865](-) Payload[246-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[1425-2865](-) Payload[1416-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[1348-2865](-) Payload[1385-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[691-2865](-) Payload[691-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[672-2865](-) Payload[564-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[674-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[672-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[5-244](+) Payload[3-244](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[5-231](+) Payload[3-321](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[4-392](+) Payload[2-392](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[4-317](+) Payload[3-232](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-625](+) Payload[3-731](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-317](+) Payload[5-232](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2806-2865](-) Payload[2700-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2618-2865](-) Payload[2595-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2458-2865](-) Payload[2522-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2198-2865](-) Payload[2210-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-392](+) Payload[2-194](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-159](+) Payload[2-158](-)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1711-2865](-) Payload[1727-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1688-2865](-) Payload[1670-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[154-2865](-) Payload[246-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1325-2865](-) Payload[1297-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	True	False	False	I P P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1038-2865](-) Payload[1050-2865](+)
truncated_sp_IPP	4.0	0	0.00040328678731663055	non_linear	False	False	False	I P P	ITR-FLIP[1-144](-) Payload[3-232](+) Payload[3-317](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	True	False	False	I P P	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-) Payload[3-244](+) Payload[3-244](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[2-145](-) Payload[3-312](+) Payload[3-455](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[2-145](-) Payload[3-244](+) Payload[3-244](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[2-145](-) Payload[3-232](+) Payload[3-317](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[2-145](-) Payload[2-192](+) Payload[2-254](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[971-2865](-) Payload[1003-2865](+)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[779-2865](-) Payload[829-2865](+)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[671-2865](-) Payload[564-2865](+)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[658-2865](-) Payload[557-2865](+)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[674-2865](+)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[557-2865](-) Payload[660-2865](+)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[5-75](+) Payload[3-75](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[5-317](+) Payload[3-232](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[5-1111](+) Payload[2-1122](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-231](+) Payload[3-321](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[350-2865](-) Payload[308-2865](+)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[308-2865](-) Payload[350-2865](+)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-727](+) Payload[3-635](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-625](+) Payload[5-731](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-485](+) Payload[3-485](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-455](+) Payload[4-312](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-455](+) Payload[3-310](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-363](+) Payload[3-356](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-353](+) Payload[4-369](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-32](+) Payload[3-49](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-321](+) Payload[3-231](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-317](+) Payload[5-232](-)
truncated_sp_IPP	3.0	0	0.0003024650904874729	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-315](+) Payload[4-315](-)
