Bin	Sequences	Proportion	Patterns	Percent Full
itr_only	10000.0	1.0	166	0.0%
Totals	10000.0	1.0	166


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
itr_only	10000.0	1.0	166	0.0
Subclassification	Sequence Count	Repeats	Proportion of itr_only	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
itr_only	16.0	0	0.0016	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[2-145](-)
itr_only	16.0	0	0.0016	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-)
itr_only	15.0	0	0.0015	itr_only	True	False	False	I	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-)
itr_only	15.0	0	0.0015	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-145](-)
itr_only	15.0	0	0.0015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-)
itr_only	12.5	0	0.00125	itr_only	False	False	False	I	ITR-FLIP[1-146](-)
itr_only	12.5	0	0.00125	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	11.0	0	0.0011	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[1-145](-)
itr_only	11.0	0	0.0011	itr_only	False	False	False	I	ITR-FLIP[1-144](-)
itr_only	10.0	0	0.001	itr_only	False	False	False	I	ITR-FLIP[3-145](-)
itr_only	8.5	0	0.00085	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-146](-)
itr_only	8.5	0	0.00085	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	8.0	0	0.0008	itr_only	True	False	False	I	ITR-FLIP[1-146](-) ITR-FLIP[1-145](-)
itr_only	8.0	0	0.0008	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	3.0	0	0.0003	itr_only	False	False	False	I	ITR-FLIP[7-145](-)
itr_only	3.0	0	0.0003	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[6-145](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[6-145](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[1-139](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[3-145](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[3-145](+)
itr_only	2.0	0	0.0002	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-148](-) ITR-FLIP[1-145](-)
itr_only	2.0	0	0.0002	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[2-145](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-149](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-148](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-147](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[3-145](+) ITR-FLIP[1-145](+)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-148](-)
itr_only	1.5	0	0.00015	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.5	0	0.00015	itr_only	False	False	False	I	ITR-FLIP[1-142](-)
itr_only	1.0	0	0.0001	forward_linear	True	True	False	I	ITR-FLIP[61-145](-) polyG[66-None](+) ITR-FLIP[1-66](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[4-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[5-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[4-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](-) ITR-FLIP[1-143](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[19-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[8-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-140](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-144](-) ITR-FLIP[2-145](-)
itr_only	1.0	0	0.0001	forward_linear	True	True	False	I	ITR-FLIP[1-143](-) ITR-FLIP[85-145](-) polyC[120-None](+) ITR-FLIP[1-87](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-141](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-141](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-138](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[5-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[2-143](+)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[4-145](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-142](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-147](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-150](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-147](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-143](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-144](-)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	1.0	0	0.0001	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	1.0	0	0.0001	itr_only	False	False	False	I	ITR-FLIP[1-142](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[5-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[4-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[3-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-142](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-148](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-147](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-146](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[5-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-146](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[5-146](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[4-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-142](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-150](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[6-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-143](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-143](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-158](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-143](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-144](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-144](-) ITR-FLIP[1-149](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-143](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-143](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[1-145](-)
