Bin	Sequences	Proportion	Patterns	Percent Full
expected	208236.5	0.9566350906852387	8554	100.0%
snapback	4333.5	0.019908028445947187	3413	6.2766816660897655%
truncated	3834.0	0.017613333578345797	3186	0.9650495565988524%
other	1243.0	0.005710321762619673	1302	65.52695092518101%
truncated_snapback	29.0	0.0001332255278487293	32	3.4482758620689653%
Totals	217676.0	1.0	16487


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
expected	208236.5	0.95664	8554	1.0
Subclassification	Sequence Count	Repeats	Proportion of expected	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
expected	397.5	1	0.001908887250794169	non_linear	False	False	True	I P I P I	ITR-FLIP[21-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	397.5	1	0.001908887250794169	non_linear	False	False	True	I P I P I	ITR-FLIP[21-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	380.5	1	0.0018272493054771858	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	380.5	1	0.0018272493054771858	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	349.0	1	0.0016759789950368932	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	248.0	1	0.0011909535552124628	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	239.0	1	0.0011477334665152363	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	238.0	1	0.0011429312344377668	non_linear	False	False	True	I P I P I	ITR-FLIP[21-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	225.0	1	0.0010805022174306617	non_linear	False	False	True	I P I P I	ITR-FLIP[21-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	217.0	1	0.001042084360810905	non_linear	False	False	True	I P I P I	ITR-FLIP[1-143](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[23-165](-)
expected	210.0	1	0.0010084687362686177	non_linear	False	False	True	I P I P I	ITR-FLIP[1-143](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[23-165](-)
expected	199.0	1	0.000955644183416452	non_linear	False	False	True	I P I P I	ITR-FLIP[1-142](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-142](+)
expected	197.0	1	0.0009460397192615127	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-143](+)
expected	192.0	1	0.0009220285588741647	non_linear	False	False	True	I P I P I	ITR-FLIP[1-142](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-142](+)
expected	182.0	1	0.0008740062380994686	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-143](+)
expected	166.0	1	0.0007971705248599549	non_linear	False	False	True	I P I P I	ITR-FLIP[24-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[24-165](-)
expected	166.0	1	0.0007971705248599549	non_linear	False	False	True	I P I P I	ITR-FLIP[1-143](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	165.0	1	0.0007923682927824853	non_linear	False	False	True	I P I P I	ITR-FLIP[22-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	163.0	1	0.000782763828627546	non_linear	False	False	True	I P I P I	ITR-FLIP[22-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	158.0	1	0.000758752668240198	non_linear	False	False	True	I P I P I	ITR-FLIP[24-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[24-165](-)
expected	148.0	1	0.0007107303474655019	non_linear	False	False	True	I P I P I	ITR-FLIP[1-144](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	143.0	1	0.0006867191870781539	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	142.0	1	0.0006819169550006843	non_linear	False	False	True	I P I P I	ITR-FLIP[1-144](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	142.0	1	0.0006819169550006843	non_linear	False	False	True	I P I P I	ITR-FLIP[1-143](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	141.0	1	0.0006771147229232147	non_linear	False	False	True	I P I P I	ITR-FLIP[1-141](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-141](+)
expected	138.0	1	0.0006627080266908058	non_linear	False	False	True	I P I P I	ITR-FLIP[1-141](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-141](+)
expected	137.0	1	0.0006579057946133363	non_linear	False	False	True	I P I P I	ITR-FLIP[25-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[25-165](-)
expected	131.0	1	0.0006290924021485186	non_linear	False	False	True	I P I P I	ITR-FLIP[25-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[25-165](-)
expected	131.0	1	0.0006290924021485186	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	130.0	1	0.000624290170071049	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	122.5	1	0.0005882734294900269	non_linear	False	False	True	I P I P I	ITR-FLIP[1-144](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	122.5	1	0.0005882734294900269	non_linear	False	False	True	I P I P I	ITR-FLIP[1-144](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	116.0	1	0.0005570589209864745	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	115.0	1	0.0005522566889090049	non_linear	False	False	True	I P I P I	ITR-FLIP[21-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	111.0	1	0.0005330477605991265	non_linear	False	False	True	I P I P I	ITR-FLIP[22-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	111.0	1	0.0005330477605991265	non_linear	False	False	True	I P I P I	ITR-FLIP[22-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	107.0	1	0.000513838832289248	non_linear	False	False	True	I P I P I	ITR-FLIP[21-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	106.0	1	0.0005090366002117784	non_linear	False	False	True	I P I P I	ITR-FLIP[24-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-142](+)
expected	105.0	1	0.0005042343681343088	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[26-141](-) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	103.0	1	0.0004946299039793696	non_linear	False	False	True	I P I P I	ITR-FLIP[1-103](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-103](+)
expected	100.0	1	0.0004802232077469608	non_linear	False	False	True	I P I P I	ITR-FLIP[1-142](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[24-165](-)
expected	98.0	1	0.0004706187435920216	non_linear	False	False	True	I P I P I	ITR-FLIP[1-142](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[24-165](-)
expected	97.0	1	0.000465816511514552	non_linear	False	False	True	I P I P I	ITR-FLIP[24-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-142](+)
expected	96.0	1	0.00046101427943708235	non_linear	False	False	True	I P I P I	ITR-FLIP[1-141](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[25-165](-)
expected	95.0	1	0.00045621204735961276	non_linear	False	False	True	I P I P I	ITR-FLIP[1-143](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	94.0	1	0.0004514098152821431	non_linear	False	False	True	I P I P I	ITR-FLIP[1-143](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[22-165](-)
expected	90.0	1	0.0004322008869722647	non_linear	False	False	True	I P I P I	ITR-FLIP[5-145](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	88.0	1	0.0004225964228173255	non_linear	False	False	True	I P I P I	ITR-FLIP[1-143](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-143](+)
expected	87.0	1	0.0004177941907398559	non_linear	False	False	True	I P I P I	ITR-FLIP[5-145](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	87.0	1	0.0004177941907398559	non_linear	False	False	True	I P I P I	ITR-FLIP[1-143](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-143](+)
expected	86.0	1	0.00041299195866238627	non_linear	False	False	True	I P I P I	ITR-FLIP[1-137](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-137](+)
expected	86.0	1	0.00041299195866238627	non_linear	False	False	True	I P I P I	ITR-FLIP[1-103](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-103](+)
expected	85.0	1	0.0004081897265849167	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[23-165](-)
expected	85.0	1	0.0004081897265849167	non_linear	False	False	True	I P I P I	ITR-FLIP[21-161](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	84.0	1	0.00040338749450744704	non_linear	False	False	True	I P I P I	ITR-FLIP[63-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[63-165](-)
expected	84.0	1	0.00040338749450744704	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[23-165](-)
expected	84.0	1	0.00040338749450744704	non_linear	False	False	True	I P I P I	ITR-FLIP[1-141](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[25-165](-)
expected	83.0	1	0.00039858526242997745	non_linear	False	False	True	I P I P I	ITR-FLIP[21-165](+) Payload[1-1831](-) ITR-FLIP[25-140](+) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	80.0	1	0.00038417856619756864	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	80.0	1	0.00038417856619756864	non_linear	False	False	True	I P I P I	ITR-FLIP[22-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[23-165](-)
expected	80.0	1	0.00038417856619756864	non_linear	False	False	True	I P I P I	ITR-FLIP[21-161](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	79.0	1	0.000379376334120099	non_linear	False	False	True	I P I P I	ITR-FLIP[25-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-141](+)
expected	79.0	1	0.000379376334120099	non_linear	False	False	True	I P I P I	ITR-FLIP[23-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-144](+)
expected	79.0	1	0.000379376334120099	non_linear	False	False	True	I P I P I	ITR-FLIP[22-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	79.0	1	0.000379376334120099	non_linear	False	False	True	I P I P I	ITR-FLIP[21-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	79.0	1	0.000379376334120099	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	79.0	1	0.000379376334120099	non_linear	False	False	True	I P I P I	ITR-FLIP[1-144](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	78.0	1	0.0003745741020426294	non_linear	False	False	True	I P I P I	ITR-FLIP[29-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[29-165](-)
expected	78.0	1	0.0003745741020426294	non_linear	False	False	True	I P I P I	ITR-FLIP[21-162](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	77.0	1	0.00036977186996515983	non_linear	False	False	True	I P I P I	ITR-FLIP[25-165](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-141](+)
expected	76.0	1	0.0003649696378876902	non_linear	False	False	True	I P I P I	ITR-FLIP[63-165](+) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[63-165](-)
expected	73.0	1	0.0003505629416552814	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[3-145](+)
expected	73.0	1	0.0003505629416552814	non_linear	False	False	True	I P I P I	ITR-FLIP[1-144](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-140](+)
expected	73.0	1	0.0003505629416552814	non_linear	False	False	True	I P I P I	ITR-FLIP[1-137](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-137](+)
expected	72.0	1	0.0003457607095778118	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-140](+) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	70.0	1	0.00033615624542287256	non_linear	False	False	True	I P I P I	ITR-FLIP[4-145](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	70.0	1	0.00033615624542287256	non_linear	False	False	True	I P I P I	ITR-FLIP[1-145](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	70.0	1	0.00033615624542287256	non_linear	False	False	True	I P I P I	ITR-FLIP[1-144](-) Payload[1-1831](-) ITR-FLIP[25-141](-) Payload[1-1831](+) ITR-FLIP[1-145](+)
expected	69.0	1	0.0003313540133454029	non_linear	False	False	True	I P I P I	ITR-FLIP[21-162](+) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[21-165](-)
expected	69.0	1	0.0003313540133454029	non_linear	False	False	True	I P I P I	ITR-FLIP[1-144](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-143](+)
expected	69.0	1	0.0003313540133454029	non_linear	False	False	True	I P I P I	ITR-FLIP[1-138](-) Payload[1-1831](-) ITR-FLIP[25-141](+) Payload[1-1831](+) ITR-FLIP[1-138](+)
