Bin	Sequences	Proportion	Patterns	Percent Full
other	9996.0	0.9994001199760048	600	100.0%
untileable_sequences	6.0	0.0005998800239952009	0	0.0%
Totals	10002.0	1.0	600


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
other	9996.0	0.9994	600	1.0
Subclassification	Sequence Count	Repeats	Proportion of other	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
other	12.0	0	0.0012004801920768306	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2861](+) Payload[1-2865](+)
other	11.0	0	0.0011004401760704283	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	10.5	0	0.0010504201680672268	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	10.5	0	0.0010504201680672268	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	10.0	0	0.0010004001600640256	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	10.0	0	0.0010004001600640256	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	8.5	0	0.0008503401360544217	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	8.5	0	0.0008503401360544217	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	8.5	0	0.0008503401360544217	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	8.5	0	0.0008503401360544217	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	8.5	0	0.0008503401360544217	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	8.5	0	0.0008503401360544217	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	8.0	0	0.0008003201280512205	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	8.0	0	0.0008003201280512205	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[5-2865](+)
other	8.0	0	0.0008003201280512205	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[4-2865](+)
other	8.0	0	0.0008003201280512205	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[5-2865](+)
other	8.0	0	0.0008003201280512205	forward_linear	False	False	True	P P P	Payload[1-2861](+) Payload[1-2865](+) Payload[1-2865](+)
other	7.0	0	0.0007002801120448179	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	7.0	0	0.0007002801120448179	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	7.0	0	0.0007002801120448179	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	6.5	0	0.0006502601040416166	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	6.5	0	0.0006502601040416166	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	6.0	0	0.0006002400960384153	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	6.0	0	0.0006002400960384153	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[1-2863](+)
other	6.0	0	0.0006002400960384153	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[6-2865](+) Payload[1-2865](+)
other	6.0	0	0.0006002400960384153	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[1-2863](+)
other	6.0	0	0.0006002400960384153	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	6.0	0	0.0006002400960384153	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	6.0	0	0.0006002400960384153	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	6.0	0	0.0006002400960384153	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	5.5	0	0.0005502200880352141	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	5.5	0	0.0005502200880352141	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[5-2864](-)
other	5.0	0	0.0005002000800320128	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	5.0	0	0.0005002000800320128	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	5.0	0	0.0005002000800320128	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2860](+)
other	4.5	0	0.0004501800720288115	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.5	0	0.0004501800720288115	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[4-2864](-) Payload[1-2864](-)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[1-2864](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[4-2863](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-2863](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[4-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2863](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2864](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2863](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2860](+) Payload[1-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[5-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2859](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2858](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040016006402561027	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040016006402561027	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[4-2864](-)
other	3.5	0	0.00035014005602240897	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.5	0	0.00035014005602240897	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	3.5	0	0.00035014005602240897	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	3.5	0	0.00035014005602240897	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	3.5	0	0.00035014005602240897	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	3.5	0	0.00035014005602240897	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	3.5	0	0.00035014005602240897	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.5	0	0.00035014005602240897	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.5	0	0.00035014005602240897	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.5	0	0.00035014005602240897	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[7-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[5-2863](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[1-2863](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2863](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-2864](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[4-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2863](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[6-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2864](+) Payload[4-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[5-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[4-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[1-2863](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[4-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[4-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[1-2863](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2860](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[2-2864](-)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	3.0	0	0.00030012004801920766	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2862](-)
other	3.0	0	0.00030012004801920766	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	3.0	0	0.00030012004801920766	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.5	0	0.0002501000400160064	reverse_linear	False	False	True	P P P	Payload[4-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2864](+)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[1-2865](+)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	2.5	0	0.0002501000400160064	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	2.5	0	0.0002501000400160064	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	2.5	0	0.0002501000400160064	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[6-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[3-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2863](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[5-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[1-2864](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2864](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2862](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[4-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2865](+) Payload[3-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[3-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[1-2864](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[2-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2864](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2863](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[3-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[2-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[1-2864](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[5-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[5-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[1-2864](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[7-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[3-2862](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[1-2864](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2858](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[5-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[4-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[1-2864](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[2-2865](+)
other	2.0	0	0.00020008003201280514	reverse_linear	False	False	True	P P P	Payload[5-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[3-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2863](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2864](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2862](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[2-2864](-) Payload[1-2864](-)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[3-2865](+)
other	2.0	0	0.00020008003201280514	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	2.0	0	0.00020008003201280514	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	2.0	0	0.00020008003201280514	reverse_linear	False	False	True	P P P	Payload[1-2863](-) Payload[1-2864](-) Payload[1-2864](-)
other	1.5	0	0.00015006002400960383	reverse_linear	False	False	True	P P P	Payload[2-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	1.5	0	0.00015006002400960383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.5	0	0.00015006002400960383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[3-2865](+)
other	1.5	0	0.00015006002400960383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.5	0	0.00015006002400960383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.5	0	0.00015006002400960383	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[5-2864](-) Payload[4-2864](-)
other	1.5	0	0.00015006002400960383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.5	0	0.00015006002400960383	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[5-2864](-) Payload[1-2864](-)
other	1.5	0	0.00015006002400960383	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	1.5	0	0.00015006002400960383	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	1.5	0	0.00015006002400960383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	1.5	0	0.00015006002400960383	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	1.5	0	0.00015006002400960383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	1.5	0	0.00015006002400960383	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
