Bin	Sequences	Proportion	Patterns	Percent Full
other	9972.0	0.9969009297210837	2238	100.0%
untileable_sequences	31.0	0.003099070278916325	0	0.0%
Totals	10003.0	1.0	2238


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
other	9972.0	0.9969	2238	1.0
Subclassification	Sequence Count	Repeats	Proportion of other	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
other	126.0	0	0.01263537906137184	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[3-2865](+)
other	76.0	0	0.00762133975130365	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2862](+) Payload[1-2865](+)
other	73.0	0	0.007320497392699559	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2862](+)
other	64.0	0	0.006417970316887284	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	52.0	0	0.005214600882470918	forward_linear	False	False	True	P P P	Payload[1-2862](+) Payload[1-2865](+) Payload[1-2865](+)
other	45.0	0	0.004512635379061372	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2861](+) Payload[1-2865](+)
other	44.0	0	0.004412354592860008	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2861](+)
other	35.0	0	0.0035098275170477337	forward_linear	False	False	True	P P P	Payload[1-2861](+) Payload[1-2865](+) Payload[1-2865](+)
other	30.0	0	0.0030084235860409147	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	30.0	0	0.0030084235860409147	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	29.0	0	0.0029081427998395508	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2860](+) Payload[1-2865](+)
other	28.0	0	0.002807862013638187	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2860](+)
other	22.0	0	0.002206177296430004	forward_linear	False	False	True	P P P	Payload[1-2860](+) Payload[1-2865](+) Payload[1-2865](+)
other	21.0	0	0.00210589651022864	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[4-2865](+)
other	20.0	0	0.0020056157240272766	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	19.0	0	0.0019053349378259125	forward_linear	False	False	True	P P P	Payload[6-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	19.0	0	0.0019053349378259125	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	19.0	0	0.0019053349378259125	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2859](+)
other	18.0	0	0.0018050541516245488	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	18.0	0	0.0018050541516245488	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	18.0	0	0.0018050541516245488	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[6-2865](+) Payload[1-2865](+)
other	18.0	0	0.0018050541516245488	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2863](+) Payload[1-2865](+)
other	17.0	0	0.001704773365423185	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	17.0	0	0.001704773365423185	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[4-2865](+)
other	17.0	0	0.001704773365423185	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[6-2865](+)
other	16.0	0	0.001604492579221821	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	16.0	0	0.001604492579221821	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[4-2865](+)
other	16.0	0	0.001604492579221821	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[2-2863](+)
other	16.0	0	0.001604492579221821	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2864](+) Payload[4-2865](+)
other	15.0	0	0.0015042117930204573	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	15.0	0	0.0015042117930204573	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-2863](+)
other	15.0	0	0.0015042117930204573	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[3-2865](+)
other	15.0	0	0.0015042117930204573	forward_linear	False	False	True	P P P	Payload[1-2859](+) Payload[1-2865](+) Payload[1-2865](+)
other	14.0	0	0.0014039310068190934	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	14.0	0	0.0014039310068190934	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[1-2864](+)
other	14.0	0	0.0014039310068190934	forward_linear	False	False	True	P P P	Payload[4-2863](+) Payload[1-2865](+) Payload[1-2865](+)
other	14.0	0	0.0014039310068190934	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[5-2865](+)
other	14.0	0	0.0014039310068190934	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2863](+)
other	13.0	0	0.0013036502206177295	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	13.0	0	0.0013036502206177295	forward_linear	False	False	True	P P P	Payload[4-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	13.0	0	0.0013036502206177295	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	13.0	0	0.0013036502206177295	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[5-2865](+)
other	13.0	0	0.0013036502206177295	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[5-2865](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[1-2863](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2864](+) Payload[1-2865](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[3-2865](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[1-2864](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[1-2864](+)
other	12.0	0	0.0012033694344163659	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[3-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2864](+) Payload[1-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[3-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[3-2863](+) Payload[1-2865](+) Payload[1-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[1-2863](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[2-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2864](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[2-2864](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2864](+) Payload[1-2864](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[1-2863](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[4-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[5-2865](+) Payload[1-2865](+)
other	11.0	0	0.001103088648215002	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2864](+) Payload[1-2865](+)
other	10.0	0	0.0010028078620136383	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[3-2865](+)
other	10.0	0	0.0010028078620136383	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[1-2864](+)
other	10.0	0	0.0010028078620136383	forward_linear	False	False	True	P P P	Payload[3-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	10.0	0	0.0010028078620136383	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	10.0	0	0.0010028078620136383	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2863](+) Payload[1-2865](+)
other	10.0	0	0.0010028078620136383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[5-2865](+)
other	10.0	0	0.0010028078620136383	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2858](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[1-2863](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[1-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2863](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[2-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[1-2864](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2863](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2864](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[2-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[5-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[2-2865](+) Payload[1-2865](+)
other	9.0	0	0.0009025270758122744	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[5-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2863](+) Payload[1-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2862](+) Payload[1-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[2-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2864](+) Payload[1-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[5-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2864](+) Payload[2-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2859](+) Payload[1-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[2-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[3-2865](+) Payload[1-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[4-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[2-2865](+)
other	8.0	0	0.0008022462896109105	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[1-2863](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[5-2863](+) Payload[1-2865](+) Payload[1-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2864](+) Payload[1-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2863](+) Payload[1-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[4-2862](+) Payload[1-2865](+) Payload[1-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2864](+) Payload[1-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[1-2864](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-2864](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[1-2863](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[4-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[3-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[3-2864](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2862](+) Payload[5-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2858](+) Payload[1-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[3-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2864](+) Payload[1-2865](+)
other	7.0	0	0.0007019655034095467	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[2-2865](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[5-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2863](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2861](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[2-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2863](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2862](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2864](+) Payload[5-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2864](+) Payload[3-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[5-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2863](+) Payload[4-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[4-2865](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[1-2864](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2865](+) Payload[1-2862](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[1-2863](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2863](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2861](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2862](+) Payload[1-2865](+) Payload[5-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2862](+) Payload[1-2863](+) Payload[1-2865](+)
other	6.0	0	0.0006016847172081829	forward_linear	False	False	True	P P P	Payload[1-2861](+) Payload[3-2865](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[7-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2862](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[4-2861](+) Payload[1-2865](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2865](+) Payload[1-2864](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[1-2865](+) Payload[1-2863](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2862](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[3-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[2-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[1-2863](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2863](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2864](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[7-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[3-2862](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2862](+) Payload[4-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2860](+) Payload[4-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2864](+) Payload[3-2865](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[3-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2863](+) Payload[1-2865](+) Payload[1-2864](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2861](+) Payload[1-2865](+) Payload[5-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2858](+) Payload[1-2865](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	5.0	0	0.0005014039310068191	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[2-2864](-)
other	4.5	0	0.0004512635379061372	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.5	0	0.0004512635379061372	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.5	0	0.0004512635379061372	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	4.5	0	0.0004512635379061372	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.5	0	0.0004512635379061372	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2865](+)
other	4.5	0	0.0004512635379061372	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.5	0	0.0004512635379061372	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	4.5	0	0.0004512635379061372	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[1-2862](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2865](+) Payload[1-2861](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[4-2865](+) Payload[1-2861](+) Payload[1-2865](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[4-2860](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[3-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[2-2861](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[2-2860](+) Payload[1-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[7-2865](+) Payload[1-2865](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-2862](+)
other	4.0	0	0.00040112314480545525	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-2861](+)
