Bin	Sequences	Proportion	Patterns	Percent Full
truncated_selfprime	9940.0	0.9934039576254248	3231	99.97987927565393%
untileable_sequences	54.0	0.005396761942834299	0	0.0%
other	12.0	0.0011992804317409553	14	100.0%
Totals	10006.0	1.0	3245


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_selfprime	9940.0	0.9934	3231	0.9997987927565393
Subclassification	Sequence Count	Repeats	Proportion of truncated_selfprime	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_selfprime	73.0	0	0.007344064386317907	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[3-165](+) Payload[1-2865](+)
truncated_selfprime	70.0	0	0.007042253521126761	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[1-2864](+)
truncated_selfprime	69.0	0	0.006941649899396378	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	66.0	0	0.006639839034205231	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-164](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	66.0	0	0.006639839034205231	forward_linear	False	False	True	P I P	Payload[1-2863](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	65.0	0	0.006539235412474849	forward_linear	False	False	True	P I P	Payload[3-2865](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	63.0	0	0.006338028169014085	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[5-2865](+)
truncated_selfprime	63.0	0	0.006338028169014085	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-2865](+)
truncated_selfprime	63.0	0	0.006338028169014085	forward_linear	False	False	True	P I P	Payload[1-2864](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	62.0	0	0.006237424547283702	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-164](+) Payload[1-2865](+)
truncated_selfprime	59.0	0	0.005935613682092555	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[3-165](+) Payload[1-2865](+)
truncated_selfprime	58.0	0	0.0058350100603621734	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-163](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	55.0	0	0.005533199195171026	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[3-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	54.0	0	0.005432595573440644	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[3-2865](+)
truncated_selfprime	53.0	0	0.005331991951710261	forward_linear	True	False	True	P I P	Payload[2-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	53.0	0	0.005331991951710261	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2864](+)
truncated_selfprime	53.0	0	0.005331991951710261	forward_linear	True	False	True	P I P	Payload[1-2863](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	49.0	0	0.004929577464788733	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2863](+)
truncated_selfprime	49.0	0	0.004929577464788733	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-162](+) Payload[1-2865](+)
truncated_selfprime	48.0	0	0.00482897384305835	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-163](+) Payload[1-2865](+)
truncated_selfprime	42.0	0	0.004225352112676056	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-2865](+)
truncated_selfprime	42.0	0	0.004225352112676056	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-161](+) Payload[1-2865](+)
truncated_selfprime	40.0	0	0.004024144869215292	forward_linear	True	False	True	P I P	Payload[3-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	40.0	0	0.004024144869215292	forward_linear	True	False	True	P I P	Payload[1-2864](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	37.0	0	0.003722334004024145	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[4-165](+) Payload[1-2865](+)
truncated_selfprime	36.0	0	0.0036217303822937627	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[4-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	34.0	0	0.003420523138832998	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[5-165](+) Payload[1-2865](+)
truncated_selfprime	34.0	0	0.003420523138832998	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-162](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	34.0	0	0.003420523138832998	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-161](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	33.0	0	0.0033199195171026157	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	33.0	0	0.0033199195171026157	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[4-165](+) Payload[1-2865](+)
truncated_selfprime	31.0	0	0.003118712273641851	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[1-2862](+)
truncated_selfprime	31.0	0	0.003118712273641851	forward_linear	True	False	True	P I P	Payload[1-2862](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	30.0	0	0.0030181086519114686	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-161](+) Payload[1-2865](+)
truncated_selfprime	29.0	0	0.0029175050301810867	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[5-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	28.0	0	0.0028169014084507044	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-162](+) Payload[1-2865](+)
truncated_selfprime	28.0	0	0.0028169014084507044	forward_linear	False	False	True	P I P	Payload[1-2862](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	27.0	0	0.002716297786720322	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2862](+)
truncated_selfprime	24.0	0	0.002414486921529175	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	24.0	0	0.002414486921529175	forward_linear	False	False	True	P I P	Payload[1-2861](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	22.0	0	0.0022132796780684103	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-160](+) Payload[1-2865](+)
truncated_selfprime	21.0	0	0.002112676056338028	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[5-165](+) Payload[1-2865](+)
truncated_selfprime	20.0	0	0.002012072434607646	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2861](+)
truncated_selfprime	19.0	0	0.0019114688128772635	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	19.0	0	0.0019114688128772635	reverse_linear	False	False	True	P I P	Payload[1-2864](-) ITR-FLIP[1-164](-) Payload[1-2865](-)
truncated_selfprime	18.0	0	0.0018108651911468814	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-160](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	16.0	0	0.0016096579476861167	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[6-165](+) Payload[1-2865](+)
truncated_selfprime	15.0	0	0.0015090543259557343	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[7-165](+) Payload[1-2865](+)
truncated_selfprime	14.0	0	0.0014084507042253522	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[7-165](+) Payload[1-2865](+)
truncated_selfprime	14.0	0	0.0014084507042253522	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[1-2861](+)
truncated_selfprime	14.0	0	0.0014084507042253522	forward_linear	False	False	True	P I P	Payload[1-2860](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	13.0	0	0.0013078470824949698	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[1-2860](+)
truncated_selfprime	11.0	0	0.0011066398390342052	forward_linear	True	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-164](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	11.0	0	0.0011066398390342052	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[6-165](+) Payload[1-2865](+)
truncated_selfprime	11.0	0	0.0011066398390342052	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[6-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	11.0	0	0.0011066398390342052	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[2-165](+) Payload[4-2865](+)
truncated_selfprime	11.0	0	0.0011066398390342052	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[1-2859](+)
truncated_selfprime	11.0	0	0.0011066398390342052	forward_linear	False	False	True	P I P	Payload[1-2859](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	False	False	True	P I P	Payload[6-2865](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	False	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-165](+) Payload[2-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[7-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[2-164](+) Payload[1-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[2-165](+) Payload[2-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-164](+) Payload[4-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-159](+) Payload[1-2865](+)
truncated_selfprime	10.0	0	0.001006036217303823	forward_linear	True	False	True	P I P	Payload[1-2860](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	True	False	True	P I P	Payload[4-2865](+) ITR-FLIP[3-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	False	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-165](+) Payload[4-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	True	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	False	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-164](+) Payload[1-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	False	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-163](+) Payload[1-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	False	False	True	P I P	Payload[2-2865](+) ITR-FLIP[1-165](+) Payload[4-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-160](+) Payload[1-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-164](+) Payload[5-2865](+)
truncated_selfprime	9.0	0	0.0009054325955734407	forward_linear	True	False	True	P I P	Payload[1-2861](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	False	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) Payload[1-2863](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	True	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2864](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	True	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-164](+) Payload[1-2865](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	False	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-162](+) Payload[1-2865](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[8-165](+) Payload[1-2865](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[3-165](+) Payload[4-2865](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[4-2863](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-163](+) Payload[5-2865](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	False	False	True	P I P	Payload[1-2864](+) ITR-FLIP[1-165](+) Payload[1-2864](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	True	False	True	P I P	Payload[1-2863](+) ITR-FLIP[2-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	8.0	0	0.0008048289738430583	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	8.0	0	0.0008048289738430583	reverse_linear	True	False	True	P I P	Payload[1-2864](-) ITR-FLIP[1-164](-) ITR-FLIP[1-164](-) Payload[1-2865](-)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[5-2865](+) ITR-FLIP[2-165](+) Payload[1-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2863](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-164](+) Payload[1-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-164](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[3-2865](+) ITR-FLIP[1-165](+) Payload[2-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[2-2865](+) ITR-FLIP[1-164](+) Payload[1-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[3-165](+) ITR-FLIP[1-164](+) Payload[1-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[7-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[5-2864](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[5-2864](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-163](+) Payload[5-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-159](+) Payload[1-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-164](+) Payload[4-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-164](+) Payload[1-2864](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-164](+) ITR-FLIP[1-165](+) Payload[4-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-163](+) Payload[2-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-163](+) ITR-FLIP[1-165](+) Payload[1-2864](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-159](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[1-2864](+) ITR-FLIP[1-165](+) Payload[4-2865](+)
truncated_selfprime	7.0	0	0.0007042253521126761	forward_linear	False	False	True	P I P	Payload[1-2862](+) ITR-FLIP[1-165](+) Payload[1-2864](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) Payload[5-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-164](+) Payload[1-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[5-2864](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[4-2865](+) ITR-FLIP[3-165](+) Payload[1-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-165](+) Payload[3-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	True	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[3-2865](+) ITR-FLIP[1-165](+) Payload[3-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	True	False	True	P I P	Payload[2-2865](+) ITR-FLIP[1-164](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[3-165](+) Payload[3-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[2-165](+) Payload[2-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[6-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[4-2864](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) Payload[2-2863](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[2-165](+) Payload[1-2863](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[2-164](+) Payload[1-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-2863](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	True	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2860](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-164](+) Payload[3-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-163](+) Payload[1-2864](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2865](+) ITR-FLIP[1-163](+) Payload[1-2863](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2863](+) ITR-FLIP[1-163](+) Payload[1-2865](+)
truncated_selfprime	6.0	0	0.0006036217303822937	forward_linear	False	False	True	P I P	Payload[1-2862](+) ITR-FLIP[1-164](+) Payload[1-2865](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[3-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[2-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	False	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) Payload[4-2865](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	False	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) Payload[1-2864](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[2-165](+) Payload[1-2865](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	True	False	True	P I P	Payload[5-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2864](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	True	False	True	P I P	Payload[5-2862](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	True	False	True	P I P	Payload[4-2865](+) ITR-FLIP[2-165](+) ITR-FLIP[1-165](+) Payload[1-2865](+)
truncated_selfprime	5.0	0	0.0005030181086519115	forward_linear	False	False	True	P I P	Payload[4-2865](+) ITR-FLIP[1-165](+) Payload[5-2865](+)
