Bin	Sequences	Proportion	Patterns	Percent Full
truncated_right	9976.0	0.9976	288	100.0%
other	23.0	0.0023	26	0.0%
untileable_sequences	1.0	0.0001	0	0.0%
Totals	10000.0	1.0	314


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_right	9976.0	0.9976	288	1.0
Subclassification	Sequence Count	Repeats	Proportion of truncated_right	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_right	4.0	0	0.00040096230954290296	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	4.0	0	0.00040096230954290296	forward_linear	True	False	True	I P	ITR-FLIP[1-146](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	4.0	0	0.00040096230954290296	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	4.0	0	0.00040096230954290296	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	4.0	0	0.00040096230954290296	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	4.0	0	0.00040096230954290296	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	4.0	0	0.00040096230954290296	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	3.0	0	0.0003007217321571772	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[3-2865](+)
truncated_right	3.0	0	0.0003007217321571772	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2863](+)
truncated_right	3.0	0	0.0003007217321571772	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-141](-) Payload[1-2865](+)
truncated_right	3.0	0	0.0003007217321571772	forward_linear	False	False	True	I P	ITR-FLIP[1-141](-) Payload[1-2865](+)
truncated_right	3.0	0	0.0003007217321571772	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	3.0	0	0.0003007217321571772	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	3.0	0	0.0003007217321571772	forward_linear	False	False	True	I P	ITR-FLIP[1-147](-) Payload[1-2865](+)
truncated_right	3.0	0	0.0003007217321571772	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	2.5	0	0.00025060144346431435	forward_linear	False	False	True	I P	ITR-FLIP[4-145](-) Payload[1-2865](+)
truncated_right	2.5	0	0.00025060144346431435	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	2.5	0	0.00025060144346431435	forward_linear	False	False	True	I P	ITR-FLIP[1-146](-) Payload[1-2865](+)
truncated_right	2.5	0	0.00025060144346431435	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	2.5	0	0.00025060144346431435	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[4-2864](-)
truncated_right	2.5	0	0.00025060144346431435	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	True	False	True	I P	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[4-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[6-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2862](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-) Payload[4-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[1-149](-) Payload[1-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	2.0	0	0.00020048115477145148	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-) Payload[1-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	True	False	True	I P	ITR-FLIP[1-148](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	2.0	0	0.00020048115477145148	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[5-2864](-)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[2-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	False	False	True	I P	ITR-FLIP[1-144](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.5	0	0.0001503608660785886	forward_linear	False	False	True	I P	ITR-FLIP[1-143](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[7-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[6-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[5-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[5-145](-) Payload[2-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[5-145](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[3-145](-) ITR-FLIP[4-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[3-145](-) ITR-FLIP[2-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[3-144](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[1-143](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[2-143](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2861](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[6-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[4-145](-) Payload[2-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[4-2861](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2861](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2859](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-144](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-144](-) ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-143](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[3-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-142](-) Payload[5-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-142](-) Payload[4-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-141](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-137](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[4-2864](-)
truncated_right	1.0	0	0.00010024057738572574	reverse_linear	False	False	True	I P	ITR-FLIP[2-142](+) Payload[1-2864](-)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	reverse_linear	True	False	True	I P	ITR-FLIP[5-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[5-2864](-)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-147](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-149](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-145](-) ITR-FLIP[1-143](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-144](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-143](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	True	False	True	I P	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	1.0	0	0.00010024057738572574	forward_linear	False	False	True	I P	ITR-FLIP[1-142](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	True	False	True	I P	ITR-FLIP[4-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	True	False	True	I P	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[4-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[6-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[6-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[5-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[4-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[3-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	True	False	True	I P	ITR-FLIP[4-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[4-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	True	False	True	I P	ITR-FLIP[2-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	True	False	True	I P	ITR-FLIP[3-145](-) ITR-FLIP[1-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	True	False	True	I P	ITR-FLIP[2-145](+) ITR-FLIP[1-140](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[5-145](-) Payload[4-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	False	False	True	I P	ITR-FLIP[2-139](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[5-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[5-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[2-145](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[1-147](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[1-146](-) Payload[1-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[4-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	False	False	True	I P	ITR-FLIP[2-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[2-2865](+)
truncated_right	0.5	0	5.012028869286287e-05	reverse_linear	False	False	True	I P	ITR-FLIP[5-145](+) Payload[1-2864](-)
truncated_right	0.5	0	5.012028869286287e-05	forward_linear	False	False	True	I P	ITR-FLIP[1-145](-) Payload[1-2865](+)
