Bin	Sequences	Proportion	Patterns	Percent Full
doubled_payload	9978.0	0.9978	5287	0.12026458208057728%
payload_only	13.0	0.0013	7	0.0%
other	9.0	0.0009	11	0.0%
Totals	10000.0	1.0	5305


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
doubled_payload	9978.0	0.9978	5287	0.0012026458208057728
Subclassification	Sequence Count	Repeats	Proportion of doubled_payload	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
doubled_payload	14.0	0	0.0014030867909400682	non_linear	False	False	False	P P	Payload[691-2865](-) Payload[691-2865](+)
doubled_payload	14.0	0	0.0014030867909400682	non_linear	False	False	False	P P	Payload[330-2865](-) Payload[306-2865](+)
doubled_payload	14.0	0	0.0014030867909400682	non_linear	False	False	False	P P	Payload[3-727](+) Payload[3-635](-)
doubled_payload	14.0	0	0.0014030867909400682	non_linear	False	False	False	P P	Payload[170-2865](-) Payload[170-2865](+)
doubled_payload	14.0	0	0.0014030867909400682	non_linear	False	False	False	P P	Payload[1662-2865](-) Payload[1700-2865](+)
doubled_payload	14.0	0	0.0014030867909400682	non_linear	False	False	False	P P	Payload[1050-2865](-) Payload[1038-2865](+)
doubled_payload	13.0	0	0.0013028663058729205	non_linear	False	False	False	P P	Payload[557-2865](-) Payload[658-2865](+)
doubled_payload	13.0	0	0.0013028663058729205	non_linear	False	False	False	P P	Payload[2763-2865](-) Payload[2778-2865](+)
doubled_payload	13.0	0	0.0013028663058729205	non_linear	False	False	False	P P	Payload[2-1381](+) Payload[2-1390](-)
doubled_payload	13.0	0	0.0013028663058729205	non_linear	False	False	False	P P	Payload[1956-2865](-) Payload[1909-2865](+)
doubled_payload	13.0	0	0.0013028663058729205	non_linear	False	False	False	P P	Payload[1688-2865](-) Payload[1670-2865](+)
doubled_payload	13.0	0	0.0013028663058729205	non_linear	False	False	False	P P	Payload[1003-2865](-) Payload[971-2865](+)
doubled_payload	12.0	0	0.0012026458208057728	non_linear	False	False	False	P P	Payload[829-2865](-) Payload[779-2865](+)
doubled_payload	12.0	0	0.0012026458208057728	non_linear	False	False	False	P P	Payload[2597-2865](-) Payload[2618-2865](+)
doubled_payload	12.0	0	0.0012026458208057728	non_linear	False	False	False	P P	Payload[2378-2865](-) Payload[2400-2865](+)
doubled_payload	12.0	0	0.0012026458208057728	non_linear	False	False	False	P P	Payload[1720-2865](-) Payload[1677-2865](+)
doubled_payload	12.0	0	0.0012026458208057728	non_linear	False	False	False	P P	Payload[1417-2865](-) Payload[1422-2865](+)
doubled_payload	12.0	0	0.0012026458208057728	non_linear	False	False	False	P P	Payload[1387-2865](-) Payload[1376-2865](+)
doubled_payload	12.0	0	0.0012026458208057728	non_linear	False	False	False	P P	Payload[1297-2865](-) Payload[1325-2865](+)
doubled_payload	11.0	0	0.001102425335738625	non_linear	False	False	False	P P	Payload[3-736](+) Payload[3-624](-)
doubled_payload	11.0	0	0.001102425335738625	non_linear	False	False	False	P P	Payload[3-617](+) Payload[3-725](-)
doubled_payload	11.0	0	0.001102425335738625	non_linear	False	False	False	P P	Payload[2400-2865](-) Payload[2378-2865](+)
doubled_payload	11.0	0	0.001102425335738625	non_linear	False	False	False	P P	Payload[2-392](+) Payload[2-447](-)
doubled_payload	11.0	0	0.001102425335738625	non_linear	False	False	False	P P	Payload[1945-2865](-) Payload[1958-2865](+)
doubled_payload	11.0	0	0.001102425335738625	non_linear	False	False	False	P P	Payload[1275-2865](-) Payload[1282-2865](+)
doubled_payload	11.0	0	0.001102425335738625	non_linear	False	False	False	P P	Payload[1048-2865](-) Payload[1048-2865](+)
doubled_payload	10.0	0	0.0010022048506714773	non_linear	False	False	False	P P	Payload[671-2865](-) Payload[564-2865](+)
doubled_payload	10.0	0	0.0010022048506714773	non_linear	False	False	False	P P	Payload[3-1016](+) Payload[3-1016](-)
doubled_payload	10.0	0	0.0010022048506714773	non_linear	False	False	False	P P	Payload[2472-2865](-) Payload[2484-2865](+)
doubled_payload	10.0	0	0.0010022048506714773	non_linear	False	False	False	P P	Payload[244-2865](-) Payload[242-2865](+)
doubled_payload	10.0	0	0.0010022048506714773	non_linear	False	False	False	P P	Payload[1386-2865](-) Payload[1361-2865](+)
doubled_payload	10.0	0	0.0010022048506714773	non_linear	False	False	False	P P	Payload[1301-2865](-) Payload[1362-2865](+)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[9-2865](-) Payload[21-2865](+)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[3-260](+) Payload[3-248](-)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[3-231](+) Payload[3-324](-)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[2535-2865](-) Payload[1800-2865](+)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[242-2865](-) Payload[244-2865](+)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[2370-2865](-) Payload[876-2865](+)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[2-211](+) Payload[2-219](-)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[1958-2865](-) Payload[1945-2865](+)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[1416-2865](-) Payload[1425-2865](+)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[1362-2865](-) Payload[1304-2865](+)
doubled_payload	9.0	0	0.0009019843656043296	non_linear	False	False	False	P P	Payload[1225-2865](-) Payload[1212-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[779-2865](-) Payload[829-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[730-2865](-) Payload[691-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[562-2865](-) Payload[661-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[431-2865](-) Payload[431-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[4-244](+) Payload[3-244](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[3-75](+) Payload[3-75](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[3-725](+) Payload[3-617](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[3-624](+) Payload[3-736](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[3-294](+) Payload[3-283](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[3-248](+) Payload[3-260](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[3-244](+) Payload[3-244](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[3-191](+) Payload[3-178](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[2806-2865](-) Payload[2700-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[2476-2865](-) Payload[2484-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[2377-2865](-) Payload[2402-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[2204-2865](-) Payload[2204-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[2178-2865](-) Payload[2104-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[2-570](+) Payload[2-623](-)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[1571-2865](-) Payload[1464-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[1376-2865](-) Payload[1387-2865](+)
doubled_payload	8.0	0	0.0008017638805371818	non_linear	False	False	False	P P	Payload[1362-2865](-) Payload[1301-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[949-2865](-) Payload[918-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[724-2865](-) Payload[694-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[7-312](+) Payload[3-455](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[557-2865](-) Payload[660-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[5-392](+) Payload[2-392](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[3-99](+) Payload[3-101](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[3-871](+) Payload[3-852](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[3-440](+) Payload[3-440](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[3-283](+) Payload[3-294](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[3-277](+) Payload[3-310](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2788-2865](-) Payload[2776-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2787-2865](-) Payload[2579-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2771-2865](-) Payload[2645-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2675-2865](-) Payload[2667-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2672-2865](-) Payload[2652-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2617-2865](-) Payload[2592-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2579-2865](-) Payload[2787-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2499-2865](-) Payload[2499-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2215-2865](-) Payload[2260-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2-447](+) Payload[2-392](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2-198](+) Payload[2-155](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[2-155](+) Payload[2-198](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[1089-2865](-) Payload[1092-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[1025-2865](-) Payload[1051-2865](+)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[4-244](+) Payload[3-244](-)
doubled_payload	7.0	0	0.0007015433954700341	non_linear	False	False	False	P P	Payload[3-244](+) Payload[3-244](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[971-2865](-) Payload[1003-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[912-2865](-) Payload[817-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[811-2865](-) Payload[809-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[780-2865](-) Payload[819-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[669-2865](-) Payload[567-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[661-2865](-) Payload[562-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[5-1111](+) Payload[2-1122](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[411-2865](-) Payload[702-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[3-624](+) Payload[3-730](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[3-317](+) Payload[3-232](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2762-2865](-) Payload[2778-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2667-2865](-) Payload[2675-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2652-2865](-) Payload[2672-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2631-2865](-) Payload[2617-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2574-2865](-) Payload[2564-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2484-2865](-) Payload[2472-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[247-2865](-) Payload[158-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2198-2865](-) Payload[2376-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2-998](+) Payload[2-914](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2-438](+) Payload[2-450](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2-396](+) Payload[2-396](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2-159](+) Payload[2-159](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2-1431](+) Payload[2-1441](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[2-1122](+) Payload[2-1114](-)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[1800-2865](-) Payload[2535-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[1691-2865](-) Payload[1622-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[1425-2865](-) Payload[1416-2865](+)
doubled_payload	6.0	0	0.0006013229104028864	non_linear	False	False	False	P P	Payload[1365-2865](-) Payload[1763-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[921-2865](-) Payload[963-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[876-2865](-) Payload[2370-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[868-2865](-) Payload[2370-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[819-2865](-) Payload[780-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[732-2865](-) Payload[688-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[702-2865](-) Payload[411-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[675-2865](-) Payload[566-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[669-2865](-) Payload[568-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[567-2865](-) Payload[669-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[566-2865](-) Payload[675-2865](+)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[5-244](+) Payload[3-244](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-92](+) Payload[3-90](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-543](+) Payload[3-559](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-49](+) Payload[3-32](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-384](+) Payload[3-361](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-375](+) Payload[3-346](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-32](+) Payload[3-49](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-324](+) Payload[3-231](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-306](+) Payload[3-277](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-277](+) Payload[3-306](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-268](+) Payload[3-251](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-167](+) Payload[3-190](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-125](+) Payload[3-118](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-118](+) Payload[3-125](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-109](+) Payload[3-109](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[3-106](+) Payload[3-98](-)
doubled_payload	5.0	0	0.0005011024253357386	non_linear	False	False	False	P P	Payload[2784-2865](-) Payload[2780-2865](+)
